V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
chr10,80190398,80191330,.,1000,.,42.85063,-1,-1,648,5,5,80190398,80191330,18.19801,642,80190429,80191325,24.65262,144
chr2,167492301,167493262,.,1000,.,42.85014,-1,-1,408,5,5,167492301,167493262,17.80315,395,167492339,167493138,25.04699,384
chr15,26308609,26309847,.,1000,.,42.84947,-1,-1,729,5,5,26308609,26309847,19.33466,716,26308650,26309773,23.51481,701
chr6,137648665,137649587,.,1000,.,42.84557,-1,-1,571,5,5,137648665,137649587,17.05513,549,137648706,137649427,25.79044,552
chr18,80150780,80151735,.,1000,.,42.83021,-1,-1,562,5,5,80150780,80151735,19.69467,539,80150796,80151709,23.13554,569
chr10,52027300,52028095,.,1000,.,42.82907,-1,-1,296,5,5,52027300,52028095,22.34843,296,52027335,52027954,20.48064,261
chr2,71872952,71873963,.,1000,.,42.82907,-1,-1,428,5,5,71872952,71873963,22.34843,401,71873145,71873955,20.48064,263
chr2,103970121,103970921,.,1000,.,42.82907,-1,-1,197,5,5,103970121,103970921,22.34843,194,103970157,103970918,20.48064,165
chr7,30321952,30322517,.,1000,.,42.82907,-1,-1,304,5,5,30321952,30322517,22.34843,313,30322045,30322398,20.48064,203
chr3,138442588,138443496,.,1000,.,42.82824,-1,-1,686,5,5,138442588,138443496,21.60819,678,138442983,138443467,21.22005,299
chr11,69901692,69902277,.,1000,.,42.82724,-1,-1,250,5,5,69901692,69902277,18.83838,227,69901735,69902213,23.98886,230
chr11,70432396,70433099,.,1000,.,42.82141,-1,-1,257,5,5,70432396,70433099,26.81811,355,70432411,70432898,16.0033,145
chr1,82724889,82725199,.,1000,.,42.81589,-1,-1,160,5,5,82724889,82725199,24.74491,155,82724920,82725184,18.07098,134
chr2,35200238,35201267,.,1000,.,42.81568,-1,-1,257,5,5,35200238,35201267,23.62548,145,35200265,35201253,19.1902,342
chr17,71474717,71476017,.,1000,.,42.81522,-1,-1,662,5,5,71474717,71476017,22.58652,516,71474795,71475994,20.2287,731
chr11,5060821,5062621,.,1000,.,42.80985,-1,-1,765,5,5,5060821,5062621,20.43285,772,5061045,5062402,22.377,534
chrX,71364580,71365277,.,1000,.,42.80985,-1,-1,265,5,5,71364583,71365277,20.43285,268,71364580,71365178,22.377,260
chr1,37299730,37300461,.,1000,.,42.80967,-1,-1,327,5,5,37299735,37300461,19.29486,331,37299730,37300417,23.51481,319
chr2,75703516,75704520,.,1000,.,42.80787,-1,-1,170,5,5,75703516,75704520,23.40527,157,75703563,75704459,19.4026,136
chr1,155812257,155813227,.,1000,.,42.80686,-1,-1,740,5,5,155812257,155813227,20.42986,745,155812447,155813158,22.377,546
chr9,75037635,75038219,.,1000,.,42.80686,-1,-1,149,5,5,75037635,75038219,20.42986,132,75037683,75038148,22.377,119
chr12,112950014,112950824,.,1000,.,42.80289,-1,-1,414,5,5,112950014,112950824,25.54106,427,112950158,112950638,17.26183,258
chr4,154011626,154012518,.,1000,.,42.80036,-1,-1,243,5,5,154011626,154012518,13.21721,211,154011690,154012390,29.58315,212
chr14,31001172,31002008,.,1000,.,42.79667,-1,-1,629,5,5,31001172,31002008,20.56425,661,31001392,31001990,22.23242,378
chrX,71555399,71557352,.,1000,.,42.79063,-1,-1,1086,5,5,71555399,71557352,18.51727,1084,71555433,71557335,24.27336,430
chr11,49250411,49251010,.,1000,.,42.78828,-1,-1,280,5,5,49250418,49251010,24.58327,234,49250411,49251002,18.20501,319
chr4,44756576,44757210,.,1000,.,42.78828,-1,-1,218,5,5,44756576,44757210,24.58327,193,44756670,44757033,18.20501,150
chr15,39197143,39199353,.,1000,.,42.78117,-1,-1,1553,5,5,39197143,39199340,18.5789,1565,39197208,39199353,24.20227,1476
chr5,33721477,33722856,.,1000,.,42.77844,-1,-1,357,5,5,33721477,33722856,17.74655,374,33721490,33722474,25.03189,328
chr8,84415238,84416303,.,1000,.,42.77474,-1,-1,362,5,5,84415246,84416303,18.50139,432,84415238,84416189,24.27335,284
chr19,56548356,56549035,.,1000,.,42.76321,-1,-1,287,5,5,56548356,56549035,18.86913,293,56548424,56549021,23.89408,213
chr10,80433016,80433802,.,1000,.,42.75993,-1,-1,295,5,5,80433019,80433750,20.76221,246,80433016,80433802,21.99772,341
chr4,8535462,8536366,.,1000,.,42.75948,-1,-1,264,5,5,8535462,8536366,18.43798,262,8535466,8536305,24.3215,263
chr15,98917515,98918249,.,1000,.,42.75798,-1,-1,218,5,5,98917515,98918249,23.69069,220,98917599,98918127,19.06729,133
chr11,61174232,61175527,.,1000,.,42.75589,-1,-1,699,5,5,61174232,61175527,21.39064,691,61174624,61175162,21.36525,315
chr5,37028036,37029310,.,1000,.,42.75217,-1,-1,685,5,5,37028036,37029310,14.68611,257,37028063,37029254,28.06606,193
chr1,153899490,153900854,.,1000,.,42.74983,-1,-1,1003,5,5,153899490,153900854,20.75211,877,153899611,153900827,21.99772,364
chr11,3761503,3762550,.,1000,.,42.74983,-1,-1,706,5,5,3761503,3762550,20.75211,718,3761726,3762422,21.99772,472
chr11,115823703,115824709,.,1000,.,42.74983,-1,-1,434,5,5,115823703,115824709,20.75211,455,115823828,115824354,21.99772,288
chr17,47738155,47739133,.,1000,.,42.74983,-1,-1,242,5,5,47738155,47739133,20.75211,238,47738156,47738943,21.99772,245
chr3,82358128,82358527,.,1000,.,42.74983,-1,-1,202,5,5,82358128,82358527,20.75211,204,82358165,82358505,21.99772,164
chr9,60521727,60522288,.,1000,.,42.74983,-1,-1,273,5,5,60521727,60522288,20.75211,265,60521740,60522229,21.99772,269
chr17,56325764,56326704,.,1000,.,42.74697,-1,-1,451,5,5,56325764,56326704,24.90253,454,56325840,56326617,17.84444,373
chr8,34964984,34965690,.,1000,.,42.73296,-1,-1,558,5,5,34964984,34965690,19.80261,571,34965063,34965653,22.93035,467
chr10,79612125,79613175,.,1000,.,42.73061,-1,-1,243,5,5,79612125,79613175,18.83653,244,79612150,79613145,23.89408,155
chr2,172345187,172346244,.,1000,.,42.73061,-1,-1,483,5,5,172345187,172346244,18.83653,512,172345456,172345916,23.89408,186
chr8,84706549,84707416,.,1000,.,42.73061,-1,-1,284,5,5,84706549,84707416,18.83653,166,84706613,84707320,23.89408,338
chr10,31313366,31313796,.,1000,.,42.72617,-1,-1,190,5,5,31313366,31313796,23.66946,193,31313411,31313707,19.05671,143
chr10,5921775,5922680,.,1000,.,42.72346,-1,-1,695,5,5,5921775,5922680,19.9672,690,5921775,5922644,22.75626,172
chr10,89872859,89873849,.,1000,.,42.71139,-1,-1,590,5,5,89872859,89873849,16.92095,600,89872889,89873626,25.79044,167
chr9,49796725,49798529,.,1000,.,42.70564,-1,-1,1137,4.823767,5,49796725,49798529,11.98469,570,49796772,49798527,30.72095,214
chr4,149425771,149426964,.,1000,.,42.70401,-1,-1,564,5,5,149425771,149426964,18.26752,574,149426049,149426899,24.43649,192
chr7,19076098,19076788,.,1000,.,42.70032,-1,-1,293,5,5,19076098,19076788,21.7099,185,19076179,19076756,20.99042,320
chr15,83464159,83464742,.,1000,.,42.69784,-1,-1,334,5,5,83464159,83464742,21.98768,330,83464178,83464712,20.71016,319
chr13,55825110,55826710,.,1000,.,42.69216,-1,-1,1020,5,5,55825110,55826710,15.00537,1111,55825151,55826687,27.68679,105
chr11,120990400,120991462,.,1000,.,42.68982,-1,-1,766,5,5,120990400,120991462,21.07137,786,120990570,120991388,21.61845,576
chr19,29047282,29048189,.,1000,.,42.68982,-1,-1,625,5,5,29047282,29048189,21.07137,554,29047497,29048133,21.61845,482
chr4,114924947,114926194,.,1000,.,42.68982,-1,-1,939,5,5,114924947,114926194,21.07137,938,114925003,114926085,21.61845,885
chr7,130935757,130937024,.,1000,.,42.68982,-1,-1,395,5,5,130935757,130937024,21.07137,418,130935945,130936846,21.61845,185
chr9,90113727,90114934,.,1000,.,42.68982,-1,-1,369,5,5,90113727,90114934,21.07137,370,90113818,90114875,21.61845,278
chr13,115089332,115090376,.,1000,.,42.68366,-1,-1,808,5,5,115089332,115090376,17.65176,766,115089522,115090317,25.0319,254
chr17,56672934,56673968,.,1000,.,42.67489,-1,-1,549,5,5,56672934,56673968,23.6076,557,56673088,56673945,19.06729,388
chr5,114690708,114691363,.,1000,.,42.67182,-1,-1,324,5,5,114690708,114691363,22.66769,327,114690743,114691333,20.00413,286
chr17,57249300,57250107,.,1000,.,42.6706,-1,-1,172,5,5,57249300,57250107,19.15579,179,57249330,57250095,23.51481,138
chr18,36560609,36561458,.,1000,.,42.6581,-1,-1,289,5,5,36560609,36561458,20.91802,287,36560638,36561380,21.74008,262
chr2,30711653,30712415,.,1000,.,42.65776,-1,-1,427,5,5,30711653,30712415,25.54106,435,30711698,30712393,17.1167,375
chr17,56303210,56304611,.,1000,.,42.65094,-1,-1,1124,5,5,56303210,56304611,12.68853,1158,56303467,56304586,29.96241,130
chr11,63132396,63133328,.,1000,.,42.64905,-1,-1,302,5,5,63132396,63133328,23.30622,377,63132413,63133304,19.34283,210
chr11,120491750,120492395,.,1000,.,42.64905,-1,-1,212,5,5,120491750,120492395,23.30622,207,120491753,120492328,19.34283,215
chr18,24653391,24654253,.,1000,.,42.64905,-1,-1,534,5,5,24653391,24654253,23.30622,535,24653636,24654074,19.34283,288
chr18,56924874,56925641,.,1000,.,42.64905,-1,-1,518,5,5,56924874,56925641,23.30622,508,56924885,56925617,19.34283,518
chr10,4346721,4347030,.,1000,.,42.62982,-1,-1,155,5,5,4346721,4347030,21.39064,160,4346727,4346990,21.23918,145
chr13,70637346,70637984,.,1000,.,42.62982,-1,-1,328,5,5,70637346,70637984,21.39064,331,70637406,70637972,21.23918,265
chr14,69805063,69805908,.,1000,.,42.62982,-1,-1,342,5,5,69805063,69805908,21.39064,349,69805116,69805566,21.23918,283
chr3,108283667,108284730,.,1000,.,42.62965,-1,-1,515,5,5,108283667,108284730,17.97703,416,108283754,108284692,24.65262,528
chr14,31829851,31831232,.,1000,.,42.62668,-1,-1,971,5,5,31829851,31831232,22.66769,998,31829890,31831049,19.95899,906
chr16,18629203,18630240,.,1000,.,42.62668,-1,-1,619,5,5,18629203,18630240,22.66769,484,18629440,18630218,19.95899,517
chr15,94589399,94590146,.,1000,.,42.62477,-1,-1,333,5,5,94589399,94590146,17.6728,338,94589421,94589942,24.95197,307
chr10,43173076,43173954,.,1000,.,42.62315,-1,-1,221,5,5,43173076,43173954,21.39064,225,43173110,43173545,21.23251,184
chr12,84218351,84219158,.,1000,.,42.62076,-1,-1,462,5,5,84218351,84219158,25.62865,348,84218432,84219158,16.99211,496
chr15,79251697,79253000,.,1000,.,42.6106,-1,-1,603,5,5,79251697,79253000,19.47506,458,79251848,79252684,23.13554,598
chr4,46601127,46602416,.,1000,.,42.6106,-1,-1,972,5,5,46601127,46602306,19.47506,1020,46601158,46602416,23.13554,341
chr7,65693253,65693742,.,1000,.,42.6106,-1,-1,190,5,5,65693253,65693742,19.47506,193,65693279,65693731,23.13554,161
chrX,48034089,48035138,.,1000,.,42.6106,-1,-1,553,5,5,48034089,48035138,19.47506,564,48034212,48034815,23.13554,419
chr10,62650758,62651755,.,1000,.,42.61013,-1,-1,781,5,5,62650758,62651741,21.66463,783,62650858,62651755,20.9455,680
chr1,57406525,57407100,.,1000,.,42.6063,-1,-1,367,5,5,57406525,57407100,17.55948,375,57406542,57406980,25.04682,106
chr15,61986799,61988343,.,1000,.,42.60326,-1,-1,232,4.547178,5,61986799,61988343,11.45492,231,61986890,61988164,31.14834,96
chr4,141722791,141723667,.,1000,.,42.58266,-1,-1,639,5,5,141722794,141723667,20.15747,636,141722791,141723629,22.42519,639
chr14,79390191,79390892,.,1000,.,42.57842,-1,-1,400,5,5,79390191,79390892,26.12574,396,79390293,79390877,16.45268,303
chrX,160137943,160138736,.,1000,.,42.57635,-1,-1,203,5,5,160137943,160138736,23.62548,200,160137996,160138727,18.95087,153
chr12,85824674,85825379,.,1000,.,42.57452,-1,-1,449,5,5,85824674,85825379,24.58327,452,85824730,85825322,17.99125,390
chr1,9699764,9700882,.,1000,.,42.57185,-1,-1,749,5,5,9699764,9700882,26.49885,737,9699778,9700851,16.073,747
chr13,103333627,103334951,.,1000,.,42.57138,-1,-1,992,5,5,103333627,103334951,18.2075,988,103333733,103334839,24.36388,890
chr12,80132222,80133021,.,1000,.,42.56983,-1,-1,501,5,5,80132222,80133021,19.37425,506,80132408,80132960,23.19558,311
chr11,97986046,97986799,.,1000,.,42.56981,-1,-1,310,5,5,97986046,97986799,21.7099,324,97986162,97986787,20.85991,181
chr12,27342798,27343468,.,1000,.,42.56981,-1,-1,249,5,5,27342798,27343468,21.7099,257,27342887,27343372,20.85991,153
chr18,35831519,35832119,.,1000,.,42.56981,-1,-1,326,5,5,35831519,35832119,21.7099,335,35831709,35832057,20.85991,128
chr9,110742060,110743678,.,1000,.,42.56981,-1,-1,338,5,5,110742060,110743678,21.7099,361,110742197,110743678,20.85991,179
chr5,121190777,121191574,.,1000,.,42.56311,-1,-1,614,5,5,121190777,121191574,23.97104,593,121190793,121191550,18.59207,619
chr8,90907808,90909464,.,1000,.,42.56238,-1,-1,434,5,5,90907808,90909449,18.57532,443,90907836,90909464,23.98706,398
chr4,129286927,129288013,.,1000,.,42.55927,-1,-1,784,5,5,129286927,129288013,22.02916,820,129286990,129287951,20.53011,685
chr19,53944749,53945644,.,1000,.,42.5576,-1,-1,518,5,5,53944753,53945644,19.09821,414,53944749,53945558,23.45939,618
chr9,56795676,56797107,.,1000,.,42.55293,-1,-1,756,5,5,56795676,56797107,13.72832,672,56795764,56797073,28.82461,191
chr11,95336886,95337702,.,1000,.,42.55059,-1,-1,202,5,5,95336886,95337702,19.79432,198,95336917,95337639,22.75627,175
chr12,73584241,73585490,.,1000,.,42.55059,-1,-1,338,5,5,73584241,73585490,19.79432,335,73584447,73585291,22.75627,136
chr8,72318649,72320307,.,1000,.,42.55059,-1,-1,1042,5,5,72318649,72320307,19.79432,986,72318722,72320264,22.75627,1025
chr5,142550197,142551448,.,1000,.,42.5462,-1,-1,742,5,5,142550197,142551448,19.17347,753,142550284,142551175,23.37273,204
chr2,143914699,143915885,.,1000,.,42.53363,-1,-1,625,5,5,143914699,143915885,22.66769,739,143914738,143915854,19.86594,472
chr19,6340940,6341712,.,1000,.,42.52775,-1,-1,211,5,5,6340968,6341712,15.97877,214,6340940,6341585,26.54898,180
chr5,123394430,123395499,.,1000,.,42.52215,-1,-1,634,5,5,123394430,123395499,20.14515,628,123394469,123395327,22.377,601
chr5,115010666,115012102,.,1000,.,42.50998,-1,-1,414,5,5,115010666,115012102,15.97877,414,115010760,115011941,26.53121,321
chr11,67921373,67922675,.,1000,.,42.5098,-1,-1,803,5,5,67921373,67922675,22.02916,799,67921465,67922360,20.48064,716
chr2,174327082,174328073,.,1000,.,42.50685,-1,-1,812,5,5,174327082,174328066,27.71528,328,174327233,174328073,14.79157,667
chr17,65884143,65885550,.,1000,.,42.50215,-1,-1,583,5,5,65884143,65885550,26.49885,521,65884156,65884996,16.0033,633
chr13,59822527,59823420,.,1000,.,42.50214,-1,-1,510,5,5,59822527,59823420,19.1294,504,59822668,59823411,23.37274,375
chr6,128299866,128300956,.,1000,.,42.49576,-1,-1,501,5,5,128299866,128300956,20.70226,477,128300173,128300933,21.7935,218
chr10,54074602,54076101,.,1000,.,42.49343,-1,-1,476,5,5,54074602,54076101,22.50272,414,54074647,54076039,19.99071,493
chr14,34819538,34820809,.,1000,.,42.49291,-1,-1,711,5,5,34819538,34820809,14.04758,436,34819567,34820668,28.44533,352
chr15,79357070,79358144,.,1000,.,42.49058,-1,-1,601,5,5,79357070,79358144,20.11358,580,79357310,79357886,22.377,383
chr2,35621725,35622435,.,1000,.,42.49058,-1,-1,240,5,5,35621725,35622435,20.11358,230,35621823,35622371,22.377,152
chr7,31126309,31127236,.,1000,.,42.49058,-1,-1,583,5,5,31126309,31127236,20.11358,578,31126333,31127230,22.377,565
chr7,99979593,99980508,.,1000,.,42.49058,-1,-1,698,5,5,99979593,99980508,20.11358,692,99979824,99980447,22.377,473
chr7,127614521,127615227,.,1000,.,42.49058,-1,-1,269,5,5,127614521,127615227,20.11358,194,127614556,127615177,22.377,310
chr1,91800394,91802837,.,1000,.,42.49057,-1,-1,1228,5,5,91800394,91802837,20.11358,1233,91800991,91802807,22.37699,323
chr11,103217794,103218731,.,1000,.,42.49057,-1,-1,605,5,5,103217794,103218731,20.11358,609,103217812,103218514,22.37699,131
chr14,20545776,20546622,.,1000,.,42.48594,-1,-1,427,5,5,20545776,20546622,27.45664,426,20545844,20546604,15.0293,360
chr2,122368550,122369306,.,1000,.,42.48573,-1,-1,421,5,5,122368550,122369306,25.54106,418,122368588,122369306,16.94467,386
chr13,24801004,24802011,.,1000,.,42.48523,-1,-1,532,5,5,24801004,24802011,23.94474,339,24801004,24801880,18.54049,726
chr11,22512256,22512915,.,1000,.,42.48363,-1,-1,314,5,5,22512256,22512915,25.2218,285,22512277,22512900,17.26183,323
chr3,89912670,89913526,.,1000,.,42.47581,-1,-1,425,5,5,89912670,89913526,19.34027,421,89912810,89913493,23.13554,290
chr14,70350779,70351648,.,1000,.,42.46902,-1,-1,503,5,5,70350779,70351616,24.26401,483,70351081,70351648,18.20501,221
chr4,57433867,57434829,.,1000,.,42.46902,-1,-1,662,5,5,57433867,57434829,24.26401,656,57434100,57434763,18.20501,436
chr9,106891685,106892332,.,1000,.,42.4681,-1,-1,160,5,5,106891685,106892332,21.60819,151,106891707,106892066,20.85991,147
chr3,54734645,54735945,.,1000,.,42.45993,-1,-1,824,5,5,54734645,54735945,27.45664,794,54734655,54735742,15.00329,845
chr4,6190898,6191488,.,1000,.,42.45485,-1,-1,309,5,5,6190898,6191488,20.8364,322,6190931,6191333,21.61845,264
chr5,47982894,47983840,.,1000,.,42.4498,-1,-1,188,5,5,47982894,47983840,22.34843,189,47982932,47983456,20.10137,150
chr7,116307367,116308423,.,1000,.,42.4498,-1,-1,307,5,5,116307367,116308423,22.34843,284,116307371,116308394,20.10137,327
chr11,83964249,83964766,.,1000,.,42.43659,-1,-1,301,5,5,83964249,83964735,18.54251,316,83964250,83964766,23.89408,286
chr10,80312404,80314411,.,1000,.,42.4329,-1,-1,795,5,5,80312409,80314411,14.36685,789,80312404,80314240,28.06605,116
chr12,76533187,76534223,.,1000,.,42.43057,-1,-1,491,5,5,76533206,76534223,20.43285,461,76533187,76533967,21.99772,502
chr7,122969572,122970772,.,1000,.,42.43057,-1,-1,684,5,5,122969572,122970772,20.43285,633,122969610,122970578,21.99772,698
chr9,62810987,62811672,.,1000,.,42.43057,-1,-1,466,5,5,62810987,62811662,20.43285,486,62811109,62811672,21.99772,325
chr9,114978031,114979286,.,1000,.,42.43057,-1,-1,620,5,5,114978031,114979286,20.43285,608,114978056,114979174,21.99772,608
chr15,103304864,103305676,.,1000,.,42.42315,-1,-1,314,3.706321,4.714288,103304979,103305676,10.18511,203,103304864,103305649,32.23804,311
chr9,25151000,25152018,.,1000,.,42.41528,-1,-1,699,5,5,25151000,25152018,18.7202,697,25151055,25152000,23.69508,647
chr19,8989033,8990742,.,1000,.,42.39753,-1,-1,319,5,5,8989033,8990742,24.23713,325,8989142,8990516,18.1604,231
chr10,127040951,127042242,.,1000,.,42.39719,-1,-1,1084,5,5,127040951,127042242,15.60974,1086,127041120,127042178,26.78745,272
chr1,182408639,182409702,.,1000,.,42.39432,-1,-1,723,5,5,182408639,182409702,27.57376,693,182408697,182409640,14.82056,696
chr4,109676233,109677176,.,1000,.,42.39112,-1,-1,627,5,5,109676233,109677176,20.28178,581,109676275,109677156,22.10934,631
chr16,36875129,36875695,.,1000,.,42.39067,-1,-1,153,5,5,36875129,36875695,16.60023,157,36875135,36875642,25.79044,143
chr4,32982844,32984055,.,1000,.,42.38979,-1,-1,794,5,5,32982844,32984055,22.66769,583,32982950,32984022,19.7221,899
chr5,135632347,135633098,.,1000,.,42.38979,-1,-1,471,5,5,135632347,135633079,22.66769,490,135632620,135633098,19.7221,180
chr6,29396122,29397056,.,1000,.,42.38453,-1,-1,513,5,5,29396122,29397056,24.58327,515,29396406,29396826,17.80126,228
chr11,5098277,5099970,.,1000,.,42.38218,-1,-1,843,5,5,5098277,5099970,19.24664,1263,5098344,5099721,23.13554,356
chr11,120948546,120949677,.,1000,.,42.37937,-1,-1,433,5,5,120948546,120949677,21.51946,430,120948817,120949666,20.85991,165
chr11,102455582,102456457,.,1000,.,42.37057,-1,-1,628,5,5,102455582,102456457,20.75211,628,102455637,102456328,21.61846,176
chr8,121590195,121590998,.,1000,.,42.37056,-1,-1,162,5,5,121590195,121590998,20.75211,160,121590226,121590954,21.61845,133
chr9,50698694,50699357,.,1000,.,42.37056,-1,-1,441,5,5,50698694,50699357,20.75211,463,50698769,50699270,21.61845,345
chr8,70211733,70212468,.,1000,.,42.36651,-1,-1,473,5,5,70211733,70212468,21.7099,498,70211927,70212389,20.65661,255
chr13,98925738,98926881,.,1000,.,42.36268,-1,-1,469,5,5,98925738,98926881,18.98994,446,98925853,98926862,23.37274,378
chr2,120154062,120154726,.,1000,.,42.36255,-1,-1,388,5,5,120154062,120154726,26.17959,387,120154178,120154701,16.18296,273
chr19,10100731,10102249,.,1000,.,42.35134,-1,-1,1231,5,5,10100731,10102249,18.83653,1184,10101131,10102216,23.51481,320
chr8,57486911,57488012,.,1000,.,42.35134,-1,-1,603,5,5,57486911,57488012,18.83653,610,57486954,57487992,23.51481,554
chr9,57836346,57836966,.,1000,.,42.33499,-1,-1,453,5,5,57836346,57836966,24.26401,447,57836570,57836944,18.07098,236
chr9,109931323,109932598,.,1000,.,42.33431,-1,-1,483,5,5,109931323,109932598,25.86032,707,109931366,109932445,16.47399,216
chr4,148626286,148627186,.,1000,.,42.33211,-1,-1,357,5,5,148626286,148627186,16.92095,383,148626351,148627172,25.41116,174
chr15,85678950,85679820,.,1000,.,42.33115,-1,-1,333,5,5,85678950,85679820,22.60905,319,85679130,85679678,19.7221,167
chr15,74720910,74721875,.,1000,.,42.32978,-1,-1,521,5,5,74720910,74721875,22.98695,414,74720918,74721867,19.34283,620
chr2,181693163,181694175,.,1000,.,42.32978,-1,-1,822,5,5,181693163,181694175,22.98695,817,181693682,181694151,19.34283,308
